Nonce,Result
12638,49.88
12639,11.3
12640,1.9
12641,1.31
12642,1.45
12643,1.95
12644,1.28
12645,3.27
12646,3.25
12647,10.45
12648,1.76
12649,1.17
12650,1.81
12651,1.27
12652,1.29
12653,2.89
12654,2.54
12655,1.4
12656,2.51
12657,3.21
12658,2.81
12659,2.13
12660,1.0
12661,1.77
12662,1.77
12663,2.25
12664,7.43
12665,4.35
12666,1.04
12667,9.82
12668,1.79
12669,1.64
12670,1.03
12671,1.4
12672,3.33
12673,3.33
12674,4.09
12675,1.12
12676,1.76
12677,1.27
12678,2.12
12679,1.37
12680,31.49
12681,1.2
12682,1.49
12683,1
12684,1
12685,7.8
12686,4.05
12687,1.55
12688,1.07
12689,1.09
12690,1.05
12691,2.36
12692,1.41
12693,1.53
12694,1.23
12695,46.27
12696,54.43
12697,8.88
12698,4.49
12699,4.33
12700,1.0
12701,4.71
12702,1.71
12703,1.83
12704,2.16
12705,1.3
12706,2.26
12707,1.06
12708,1.61
12709,1.32
12710,1.04
12711,1.42
12712,5.25
12713,1.17
12714,1.7
12715,14.19
12716,2.82
12717,2.02
12718,1.1
12719,1.73
12720,1
12721,1.15
12722,2.35
12723,2.18
12724,4.75
12725,2.11
12726,2.21
12727,3.11
12728,1.23
12729,1.07
12730,6.04
12731,1.46
12732,1.35
12733,5.47
12734,1.19
12735,1.11
12736,1.57
12737,1.01
12738,1.09
12739,7.04
12740,1.1
12741,6.77
12742,6.81
12743,1.31
12744,11.22
12745,1.05
12746,1.38
12747,4.95
12748,1.53
12749,1.35
12750,1.7
12751,1.37
12752,1.2
12753,1.01
12754,2.35
12755,16.38
12756,8.44
12757,2.24
12758,1.36
12759,1.8
12760,3.45
12761,1.26
12762,7.93
12763,283.54
12764,7.8
12765,1.99
12766,1.52
12767,5.22
12768,4.83
12769,1.08
12770,1.97
12771,1.07
12772,2.53
12773,52.0
12774,1.48
12775,1.8
12776,1.19
12777,1.13
12778,1.51
12779,3.25
12780,2.8
12781,3.43
12782,1.0
12783,1.46
12784,21.18
12785,1.13
12786,1.49
12787,1.46
12788,3.18
12789,25.55
12790,1.14
12791,1.46
12792,3.03
12793,2.38
12794,1.35
12795,1.03
12796,1.09
12797,18.07
12798,3.34
12799,1.73
12800,1.79
12801,3.74
12802,1.81
12803,1.28
12804,1.08
12805,11.28
12806,1.27
12807,2.89
12808,1.13
12809,1.32
12810,1.28
12811,3.52
12812,2.19
12813,3.08
12814,1.25
12815,1.82
12816,1.76
12817,1.39
12818,2.77
12819,1.94
12820,3.43
12821,2.38
12822,2.12
12823,1.44
12824,1.32
12825,3.45
12826,2.46
12827,2.15
12828,1.92
12829,1.16
12830,1.21
12831,1.47
12832,3.66
12833,3.06
12834,2.33
12835,1.8
12836,2.26
12837,1.92
12838,6.1
12839,23.17
12840,1.19
12841,9.46
12842,2.79
12843,1.67
12844,1.66
12845,2.01
12846,1.16
12847,16.4
12848,3.94
12849,1.83
12850,1.19
12851,1.09
12852,1.47
12853,30.83
12854,1.37
12855,1
12856,27.99
12857,4.61
12858,4.37
12859,7.56
12860,3.44
12861,2.0
12862,1.13
12863,15.16
12864,1.73
12865,2.42
12866,19.36
12867,1.69
12868,1.15
12869,7.19
12870,14.67
12871,3.44
12872,6.51
12873,2.58
12874,1.29
12875,35.61
12876,1.11
12877,121.49
12878,1.67
12879,1.36
12880,4.53
12881,1.18
12882,1.82
12883,1.51
12884,9.89
12885,1.01
12886,1.26
12887,1.47
12888,1.0
12889,3.95
12890,1.25
12891,540.58
12892,3.75
12893,1.45
12894,1.13
12895,1.0
12896,6.05
12897,1.06
12898,1.44
12899,2.11
12900,1.47
12901,1.41
12902,1.06
12903,55.94
12904,1.53
12905,1.05
12906,2.78
12907,6.81
12908,1.26
12909,1.02
12910,1.29
12911,1.5
12912,4.92
12913,1.21
12914,2.67
12915,1.11
12916,1.28
12917,8.78
12918,33.36
12919,1.62
12920,6.09
12921,3.98
12922,2.14
12923,1.47
12924,2.36
12925,2.61
12926,1.73
12927,1.96
12928,2.25
12929,1.64
12930,1.2
12931,1.85
12932,1.39
12933,1.62
12934,4.45
12935,14.35
12936,1.63
12937,1.81
12938,1.23
12939,1.52
12940,1.37
12941,1.23
12942,88.03
12943,4.8
12944,1.06
12945,2.4
12946,2.12
12947,2.7
12948,4.94
12949,1.1
12950,1.15
12951,1.79
12952,1.29
12953,1.4
12954,6.99
12955,1.26
12956,1.79
12957,2.34
12958,29.53
12959,2.76
12960,5.91
12961,1.43
12962,2.93
12963,3.89
12964,1.08
12965,11.63
12966,1.27
12967,2.05
12968,1.51
12969,2.35
12970,1.69
12971,2.18
12972,5.98
12973,1.46
12974,1.24
12975,1.34
12976,2.0
12977,3.04
12978,1.71
12979,3.59
12980,1.61
12981,3.56
12982,11.01
12983,1.08
12984,3.64
12985,1.26
12986,1.24
12987,2.83
12988,1.13
12989,1.56
12990,1.23
12991,1
12992,23.26
12993,6.75
12994,1.72
12995,1.25
12996,5.07
12997,1.38
12998,1.23
12999,1.02
13000,1.35
13001,1.52
13002,1.29
13003,1.21
13004,7.82
13005,5.25
13006,1.13
13007,1.86
13008,1.09
13009,9.71
13010,1.92
13011,1.36
13012,1.37
13013,1.57
13014,1.16
13015,1.09
13016,1.46
13017,1
13018,3.55
13019,1.75
13020,1.56
13021,1.3
13022,3.23
13023,2.68
13024,1.0
13025,3.82
13026,307.42
13027,5.13
13028,1.72
13029,1.08
13030,1.49
13031,1.66
13032,1.3
13033,1.67
13034,5.07
13035,10.57
13036,1.67
13037,1.54
13038,4.19
13039,2.28
13040,2.69
13041,2.9
13042,2.08
13043,1.9
13044,1.34
13045,15.98
13046,3.98
13047,1.04
13048,1.38
13049,1.62
13050,1.15
13051,4.19
13052,1.77
13053,12.44
13054,1.04
13055,2.3
13056,2.21
13057,4.45
13058,4.96
13059,1.4
13060,20.51
13061,2.49
13062,13.45
13063,2.13
13064,1.1
13065,1.25
13066,6.18
13067,1.61
13068,4.15
13069,855.32
13070,1.87
13071,8.73
13072,1.57
13073,2.5
13074,1.15
13075,4.52
13076,4.1
13077,2.26
13078,7.89
13079,1.99
13080,2.07
13081,16.16
13082,2.12
13083,1.06
13084,7.69
13085,1.83
13086,5.55
13087,1.57
13088,3.56
13089,1.12
13090,1.11
13091,3.35
13092,18.1
13093,1.32
13094,2.09
13095,1.82
13096,5.91
13097,1.36
13098,13.25
13099,1.02
13100,1.92
13101,8.3
13102,1.7
13103,9.14
13104,4.45
13105,2.11
13106,1.03
13107,1.67
13108,1.09
13109,1.75
13110,17.53
13111,1.36
13112,7.49
13113,1.09
13114,1.2
13115,1.8
13116,2.42
13117,9.12
13118,1.21
13119,3.84
13120,1.8
13121,1.84
13122,2.05
13123,7.13
13124,19.27
13125,1.45
13126,1.06
13127,3.43
13128,1.44
13129,1.08
13130,1.26
13131,1.12
13132,5.98
13133,4.45
13134,4.96
13135,2.58
13136,3.05
13137,1
13138,1.23
13139,5.02
13140,4.31
13141,4.18
13142,26.91
13143,2.65
13144,2.37
13145,9.75
13146,63.51
13147,1.48
13148,2.64
13149,1.03
13150,13.22
13151,1.56
13152,1.02
13153,5.7
13154,2.18
13155,2.09
13156,2.83
13157,1.18
13158,2.25
13159,1.33
13160,1.34
13161,1.07
13162,1.57
13163,1.13
13164,7.31
13165,2.51
13166,1.18
13167,1.36
13168,3.46
13169,9.21
13170,1.28
13171,1.88
13172,1.97
13173,3.42
13174,36.54
13175,3.1
13176,3.96
13177,1.83
13178,1.01
13179,1.17
13180,1.67
13181,3.68
13182,4.68
13183,1.3
13184,2.37
13185,7.46
13186,1.0
13187,1.0
13188,1.05
13189,1.95
13190,2.23
13191,13.27
13192,10.38
13193,1.12
13194,1.33
13195,1.02
13196,1.18
13197,2.87
13198,1.43
13199,1.42
13200,1.07
13201,13.35
13202,38.06
13203,2.02
13204,25.8
13205,3.45
13206,3.19
13207,1.11
13208,1.23
13209,16.8
13210,5.19
13211,2.22
13212,969.31
13213,1.62
13214,1.13
13215,2.03
13216,1.2
13217,4.34
13218,28.52
13219,2.47
13220,4.5
13221,2.79
13222,15.59
13223,20.7
13224,1.94
13225,3.71
13226,1.42
13227,2.14
13228,4.83
13229,2.28
13230,1.23
13231,6.13
13232,2.17
13233,4.3
13234,28.37
13235,1.79
13236,1.06
13237,1.52
13238,1.15
13239,2.3
13240,2.53
13241,2.5
13242,4.66
13243,4.35
13244,1.27
13245,1.15
13246,2.41
13247,1.03
13248,3.7
13249,1.09
13250,3.17
13251,1.68
13252,1.03
13253,1.08
13254,3.33
13255,1.0
13256,1.31
13257,2.55
13258,1.45
13259,1.9
13260,1.12
13261,1.63
13262,3.14
13263,1.37
13264,1.04
13265,1.38
13266,2.18
13267,1.05
13268,2.02
13269,5.26
13270,1.8
13271,15.83
13272,1.66
13273,1.0
13274,1.3
13275,1.29
13276,1.25
13277,1.78
13278,2.54
13279,4.57
13280,2.3
13281,1.07
13282,4.7
13283,1.06
13284,1.22
13285,1.8
13286,1.26
13287,1.15
13288,3.02
13289,2.55
13290,4.46
13291,20.58
13292,1.27
13293,1.23
13294,2.21
13295,13.21
13296,1.02
13297,1.29
13298,1.51
13299,3.1
13300,1.26
13301,1.23
13302,1.83
13303,2.61
13304,1.01
13305,2.1
13306,3.75
13307,6.1
13308,837.83
13309,1.17
13310,2.07
13311,1.05
13312,2.15
13313,2.84
13314,9.54
13315,9.77
13316,1.57
13317,2.89
13318,4.99
13319,8.44
13320,2.56
13321,49.42
13322,2.96
13323,1.27
13324,1.23
13325,1.66
13326,2.38
13327,5.17
13328,1.07
13329,6.76
13330,2.39
13331,2.05
13332,1.94
13333,2.62
13334,4.44
13335,3.56
13336,2.23
13337,2.36
13338,1.22
13339,5.99
13340,9.14
13341,5.63
13342,2.17
13343,2.1
13344,1.74
13345,1.15
13346,1.17
13347,1.73
13348,1.46
13349,8.24
13350,1.63
13351,2.4
13352,1.56
13353,1.63
13354,3.68
13355,3.34
13356,2.44
13357,1.99
13358,1.06
13359,1.06
13360,2.55
13361,4.37
13362,2.67
13363,32.33
13364,1.09
13365,5.75
13366,7.41
13367,10.71
13368,1.92
13369,1
13370,2.34
13371,1.15
13372,1.37
13373,68.64
13374,5.0
13375,1.16
13376,1.27
13377,3.94
13378,1.47
13379,1.73
13380,2.74
13381,2.61
13382,2.09
13383,3.55
13384,1.36
13385,1.07
13386,1.63
13387,1.63
13388,3.93
13389,1.33
13390,2.2
13391,1.93
13392,5.92
13393,1.62
13394,2.36
13395,1.31
13396,1.15
13397,3.51
13398,2.99
13399,1.7
13400,1.46
13401,1.37
13402,3.59
13403,1.09
13404,4.68
13405,1.04
13406,15.66
13407,4.18
13408,1.29
13409,2.98
13410,34.15
13411,3.27
13412,1.17
13413,1.09
13414,4.94
13415,4.39
13416,1.23
13417,3.1
13418,1.96
13419,1.07
13420,2.2
13421,1.71
13422,2.65
13423,1.3
13424,11.95
13425,1.46
13426,1.13
13427,1.38
13428,1.75
13429,23.72
13430,1.45
13431,8.19
13432,3.32
13433,4.35
13434,1.29
13435,1.19
13436,1.39
13437,1.01
13438,3.38
13439,1.26
13440,1.63
13441,11.16
13442,7.06
13443,2.2
13444,5.77
13445,5.2
13446,1.56
13447,1.61
13448,74.28
13449,1.01
13450,8.19
13451,2.08
13452,1.07
13453,10.67
13454,3.77
13455,1.97
13456,6.36
13457,1.22
13458,2.36
13459,7.12
13460,3.42
13461,5.35
13462,1.28
13463,1.3
13464,2.81
13465,1.01
13466,2.61
13467,1.62
13468,2.09
13469,1
13470,6.96
13471,1.96
13472,1.08
13473,1.74
13474,1.62
13475,4.38
13476,3.36
13477,6.4
13478,1.45
13479,7.5
13480,1.49
13481,1.67
13482,9.89
13483,13.57
13484,2.64
13485,1.18
13486,2.93
13487,1.42
13488,2.21
13489,2.22
13490,2.2
13491,19.74
13492,1.69
13493,1.07
13494,1.77
13495,1.06
13496,1.73
13497,2.03
13498,1.0
13499,3.03
13500,1.74
13501,3.23
13502,29.41
13503,6.82
13504,3.5
13505,6.86
13506,18.95
13507,1.25
13508,4.14
13509,2.35
13510,1.06
13511,1.13
13512,4.53
13513,1.59
13514,70.95
13515,1.02
13516,1.11
13517,1.48
13518,1.57
13519,3.36
13520,2.11
13521,1.05
13522,5.33
13523,1.87
13524,3.89
13525,3.54
13526,1.1
13527,2.15
13528,5.25
13529,1.01
13530,4.72
13531,1.11
13532,1.12
13533,11.25
13534,1.43
13535,2.47
13536,1.11
13537,1.43
13538,1.97
13539,1.92
13540,117.89
13541,2.23
13542,1.33
13543,9.0
13544,34.64
13545,1.1
13546,1.18
13547,1.7
13548,1.02
13549,1.31
13550,1.02
13551,1.75
13552,1.46
13553,5.45
13554,1.23
13555,1.08
13556,2.64
13557,1.67
13558,1.22
13559,17.05
13560,3.85
13561,9.26
13562,10.37
13563,1.21
13564,1.15
13565,1.6
13566,5.16
13567,7.65
13568,1
13569,5.13
13570,1.48
13571,4.1
13572,9.4
13573,70.36
13574,1.03
13575,1.23
13576,2.0
13577,4.44
13578,1.31
13579,25.91
13580,4.65
13581,1.3
13582,5.33
13583,1.0
13584,17.66
13585,2.01
13586,39.45
13587,9.22
13588,2.37
13589,1.76
13590,5.82
13591,1.63
13592,5.25
13593,4.58
13594,1.11
13595,2.16
13596,1.65
13597,1.97
13598,12.06
13599,1.49
13600,1.79
13601,4.92
13602,6.81
13603,1.45
13604,3.33
13605,2.64
13606,1.0
13607,1.07
13608,1.01
13609,59.93
13610,2.05
13611,3.05
13612,1.4
13613,1.29
13614,1.18
13615,3.12
13616,1.19
13617,1
13618,1.97
13619,2.17
13620,2.95
13621,11.05
13622,2.14
13623,1.43
13624,1.59
13625,1.0
13626,24.7
13627,1.38
13628,1.31
13629,1.23
13630,19.25
13631,1.97
13632,1.01
13633,18.3
13634,2.78
13635,1.54
13636,2.42
13637,1.82
13638,1.74
13639,8.51
13640,2.78
13641,3.74
13642,1.8
13643,1.57
13644,19.23
13645,1.22
13646,18.94
13647,1.47
13648,4.98
13649,2.16
13650,2.08
13651,2.73
13652,5.8
13653,1.2
13654,3.7
13655,7.06
13656,1.14
13657,1.35
13658,1.54
13659,1.22
13660,2.63
13661,5.4
13662,4.19
13663,1.15
13664,1.01
13665,1.2
13666,1.04
13667,2.32
13668,1.32
13669,1.0
13670,5.17
13671,1.52
13672,2.55
13673,4.04
13674,1.11
13675,2.09
13676,1.04
13677,1.28
13678,1.11
13679,1.37
13680,2.59
13681,6.16
13682,2.12
13683,32.21
13684,1.41
13685,5.4
13686,1.2
13687,3.23
13688,1.12
13689,2.37
13690,3.15
13691,5.8
13692,1.05
13693,1.04
13694,1.13
13695,1.8
13696,1.65
13697,22.19
13698,1.69
13699,2.62
13700,1.77
13701,37.48
13702,6.41
13703,3.19
13704,5.48
13705,1.16
13706,3.17
13707,1.2
13708,1.4
13709,2.01
13710,3.73
13711,2.47
13712,1.35
13713,1
13714,1.14
13715,2.35
13716,1.77
13717,2.08
13718,1.32
13719,1.03
13720,1.17
13721,1.64
13722,1.18
13723,6.83
13724,1.63
13725,1.03
13726,1.01
13727,4.16
13728,2.75
13729,1.02
13730,1.52
13731,1.02
13732,2.54
13733,1.05
13734,3.23
13735,1.07
13736,2.31
13737,1.86
13738,2.5
13739,1.01
13740,1.02
13741,35.38
13742,1.04
13743,1.74
13744,2.06
13745,6.63
13746,1.27
13747,1.01
13748,1.04
13749,3.33
13750,1.28
13751,1.12
13752,1.16
13753,23.2
13754,1.84
13755,2.7
13756,4.83
13757,1.4
13758,1
13759,2.38
13760,9.29
13761,2.46
13762,1.48
13763,2.69
13764,1.63
13765,2.15
13766,1.15
13767,1.15
13768,3.53
13769,3.94
13770,1.33
13771,3.52
13772,2.22
13773,3.62
13774,5.85
13775,4.26
13776,1.07
13777,4.08
13778,7.25
13779,2.0
13780,5.4
13781,1.35
13782,5.92
13783,1.64
13784,1.31
13785,2.31
13786,1.57
13787,2.23
13788,1.98
13789,12.58
13790,1.3
13791,1.39
13792,2.31
13793,3.5
13794,4.26
13795,18.39
13796,2.47
13797,23.61
13798,2.62
13799,1.09
13800,2.11
13801,4.23
13802,5.53
13803,12.58
13804,1.23
13805,1.71
13806,1.11
13807,1.99
13808,18.13
13809,1.71
13810,2.21
13811,4.18
13812,3.97
13813,1.7
13814,1.09
13815,80.63
13816,2.94
13817,1
13818,46.5
13819,2.28
13820,1.09
13821,6.67
13822,4.94
13823,1.73
13824,21.49
13825,1.08
13826,4.3
13827,2.35
13828,14.75
13829,1.16
13830,15.04
13831,1.61
13832,7.85
13833,1.15
13834,1.51
13835,3.77
13836,6.57
13837,1.38
13838,3.93
13839,1.88
13840,1.92
13841,2.25
13842,1.62
13843,3.01
13844,8.96
13845,11.2
13846,1.43
13847,4.99
13848,1.18
13849,5.63
13850,12.89
13851,2.34
13852,1.2
13853,9.56
13854,1.84
13855,3.87
13856,26.51
13857,1.41
13858,372.99
13859,1.83
13860,1.38
13861,5.91
13862,1.63
13863,2.56
13864,1.93
13865,8.17
13866,4.45
13867,2.39
13868,21.82
13869,1.71
13870,1.17
13871,1.15
13872,2.11
13873,2.08
13874,9.25
13875,1.82
13876,3.53
13877,3.36
13878,14.16
13879,1.13
13880,3.77
13881,1.6
13882,1.74
13883,1.53
13884,36.65
13885,1.36
13886,6.38
13887,7.96
13888,1.05
13889,1.55
13890,4.82
13891,1.85
13892,6.36
13893,3.42
13894,4.68
13895,1.33
13896,1.28
13897,1.02
13898,1.87
13899,1.64
13900,1.62
13901,46.66
13902,3.75
13903,10.4
13904,1.2
13905,7.2
13906,1.07
13907,3.74
13908,2.1
13909,6.9
13910,1.33
13911,1.27
13912,2.37
13913,2.18
13914,3.34
13915,3.15
13916,1.48
13917,1.12
13918,2.3
13919,1.71
13920,1.81
13921,6.76
13922,1.01
13923,2.75
13924,1.48
13925,1.9
13926,2.62
13927,4.33
13928,2.89
13929,7.66
13930,2.73
13931,1.13
13932,8.52
13933,1.16
13934,1.92
13935,1.29
13936,1.63
13937,7.43
13938,1.1
13939,1.68
13940,2.38
13941,1.66
13942,2.09
13943,1.81
13944,1.59
13945,1.75
13946,1.99
13947,3.12
13948,2.21
13949,6.94
13950,21.85
13951,2.22
13952,25.68
13953,1.66
13954,1.74
13955,21.6
13956,3.27
13957,2.69
13958,1.23
13959,117.86
13960,1.62
13961,4.03
13962,1.97
13963,2.84
13964,172.34
13965,4.22
13966,1.3
13967,1.92
13968,9.03
13969,1.17
13970,1.19
13971,5.11
13972,3.19
13973,2.17
13974,1.58
13975,5.67
13976,2.87
13977,5.72
13978,3.5
13979,1.28
13980,1.29
13981,2.81
13982,1.52
13983,3.34
13984,1.8
13985,1.96
13986,1.39
13987,1.15
13988,11.96
13989,1.24
13990,5.25
13991,7.5
13992,1.49
13993,8.88
13994,3.45
13995,1.06
13996,1.22
13997,3.11
13998,3.32
13999,1.45
14000,4.13
14001,1.15
14002,10.22
14003,30.71
14004,1.88
14005,1.43
14006,6.31
14007,1.13
14008,1.4
14009,1.03
14010,1.22
14011,1.24
14012,1.9
14013,1.55
14014,1.2
14015,1.82
14016,2.62
14017,1.07
14018,1.03
14019,4.03
14020,1.94
14021,2.39
14022,9.89
14023,2.45
14024,1.79
14025,2.1
14026,18.68
14027,2.03
14028,8.05
14029,5.03
14030,1.04
14031,1.03
14032,1.28
14033,3.4
14034,1.4
14035,17.44
14036,1.05
14037,3.3
14038,1.14
14039,2.75
14040,78.9
14041,1.29
14042,3.55
14043,1.18
14044,4.88
14045,2.13
14046,1.11
14047,1.88
14048,1.1
14049,5.06
14050,1.06
14051,1.33
14052,1.13
14053,2.44
14054,1
14055,2.09
14056,1.4
14057,1.7
14058,1.5
14059,2.05
14060,2.82
14061,1.47
14062,1.06
14063,2.45
14064,1.02
14065,3.07
14066,3.98
14067,1.67
14068,1.42
14069,2.49
14070,59.23
14071,6.94
14072,1.1
14073,1.47
14074,1.12
14075,6.73
14076,1.44
14077,2.18
14078,1
14079,8.01
14080,1.44
14081,2.02
14082,1.04
14083,2.22
14084,9.48
14085,4.44
14086,1.07
14087,2.21
14088,1.49
14089,2.26
14090,3.02
14091,18.9
14092,3.7
14093,18.17
14094,1.54
14095,16.22
14096,2.06
14097,2.18
14098,9.49
14099,1.6
14100,1.78
14101,6.04
14102,46.08
14103,13.64
14104,2.55
14105,24.11
14106,1.66
14107,8.49
14108,2.01
14109,1.55
14110,1.54
14111,7.66
14112,1.09
14113,1.7
14114,3.23
14115,2.13
14116,1.51
14117,1.84
14118,2.23
14119,1.4
14120,6.26
14121,3.88
14122,3.11
14123,1.05
14124,1.02
14125,3.57
14126,1.35
14127,1.05
14128,4.44
14129,2.05
14130,1.85
14131,1.47
14132,2.91
14133,2.33
14134,2.7
14135,1.11
14136,1.27
14137,1.21
14138,3.66
14139,2.03
14140,1.13
14141,3.78
14142,2.37
14143,5.41
14144,1.41
14145,26.38
14146,1.5
14147,1.21
14148,6.86
14149,1.68
14150,1.85
14151,9.6
14152,2.19
14153,55.1
14154,2.89
14155,1.24
14156,165.99
14157,1.94
14158,1.43
14159,2.66
14160,1.51
14161,2.08
14162,1.06
14163,1.38
14164,1.91
14165,1.06
14166,5.17
14167,3.19
14168,2.12
14169,3.73
14170,4.49
14171,8.49
14172,1.5
14173,36.46
14174,4.86
14175,4.44
14176,3.07
14177,1.02
14178,1.11
14179,1.09
14180,1.39
14181,2.99
14182,1.9
14183,1.11
14184,2.16
14185,1.43
14186,3.7
14187,1.43
14188,1.21
14189,1.03
14190,2.33
14191,4.24
14192,6.9
14193,1.0
14194,9.48
14195,3.43
14196,1.47
14197,2.07
14198,6.11
14199,5.61
14200,1.72
14201,4.97
14202,1
14203,1.7
14204,1.81
14205,3.04
14206,2.1
14207,1.93
14208,1.72
14209,1.85
14210,1.64
14211,3.84
14212,2.57
14213,1.06
14214,26.69
14215,1.04
14216,1.07
14217,1.22
14218,1.75
14219,2.22
14220,3.34
14221,2.1
14222,3.31
14223,1.37
14224,1.38
14225,1.1
14226,1.09
14227,5.06
14228,1.19
14229,1.78
14230,1.54
14231,1.56
14232,2.84
14233,1.24
14234,1.59
14235,1.61
14236,1.73
14237,8.11
14238,4.01
14239,9.76
14240,2.04
14241,2.85
14242,2.46
14243,1.54
14244,4.53
14245,1.38
14246,3.02
14247,2.18
14248,5.42
14249,1.0
14250,1.8
14251,1.83
14252,2.64
14253,1.96
14254,1.32
14255,1.42
14256,1.48
14257,2.19
14258,1.95
14259,1.98
14260,8.16
14261,1.25
14262,47.89
14263,1.56
14264,2.54
14265,1.19
14266,2.74
14267,2.51
14268,3.33
14269,1.1
14270,1.06
14271,1.24
14272,2.09
14273,1.09
14274,1.81
14275,1.17
14276,2.12
14277,1
14278,3.39
14279,1.44
14280,3.14
14281,1.35
14282,1.28
14283,9.39
14284,7.53
14285,1.27
14286,1.39
14287,1.15
14288,1.84
14289,1.15
14290,1.1
14291,14.28
14292,1.53
14293,1.25
14294,11.99
14295,2.13
14296,1.18
14297,247.83
14298,11.55
14299,3.93
14300,3.18
14301,1.58
14302,6.57
14303,9.14
14304,1.13
14305,9.05
14306,1.73
14307,1.05
14308,1.33
14309,2.49
14310,1.42
14311,1.26
14312,1.38
14313,1.52
14314,2.41
14315,7.43
14316,2.74
14317,5.51
14318,4.02
14319,61.78
14320,1.05
14321,4.15
14322,74.48
14323,4.21
14324,1.25
14325,4.45
14326,13.67
14327,1.5
14328,1.45
14329,4.77
14330,1.13
14331,1.13
14332,23.59
14333,4.11
14334,1
14335,2.3
14336,13.73
14337,6.32
14338,4.85
14339,5.06
14340,3.61
14341,3.27
14342,1
14343,2.83
14344,1.22
14345,9.27
14346,2.24
14347,2.27
14348,1.62
14349,2.08
14350,1.73
14351,1.02
14352,4.69
14353,1.12
14354,3.03
14355,2.33
14356,5.4
14357,1.82
14358,1.04
14359,1.59
14360,174.73
14361,1.38
14362,1.25
14363,1.78
14364,1.17
14365,3.25
14366,2.21
14367,1.13
14368,1.1
14369,3.01
14370,13.36
14371,1.2
14372,1.05
14373,1.99
14374,1.28
14375,1.24
14376,2.15
14377,2.96
14378,2.6
14379,3.16
14380,1.08
14381,2.3
14382,5.84
14383,1.2
14384,1.11
14385,2.23
14386,1.2
14387,1.65
14388,6.01
14389,4.17
14390,1.33
14391,1.09
14392,1.33
14393,1.01
14394,13.08
14395,1.08
